event_name,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,detail_cache_file
WorldFood Moscow 2026,"Фуджянь Холейвуд Фудс Индастриал Ко., Лтд","Фуджянь Холейвуд Фудс Индастриал Ко., Лтд","конфетные изделия, желе, зефир, мармелад и пастила, прочие кондитерские и хлебобулочные изделия, прочие чайные и кофейные напитки",Китай,,,B9028,Павильон 3 Зал 15,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ЧАЙ, КОФЕ, КАКАО; Конфетные изделия; Желе; Зефир, мармелад и пастила; Прочие кондитерские и хлебобулочные изделия; Прочие чайные и кофейные напитки","Компания Fujian HOLEYWOOD FOOD Industry Co., Ltd., основанная в 2000 году, является ведущим китайским производителем кондитерских изделий с опытом работы на рынках ЕС и США более 21 года и экспортирует свои товары в более 50 стран. Она производит жевательные конфеты, зефир, конфеты и напитки, имеет сертификат BRCGS класса A и пользуется доверием таких глобальных партнеров, как Walmart и Disney.",squishy candy; New texture gummy; New texture gummy; Spicy Series Soft Candy; Spicy Series Soft Candy,https://www.holeywoodfood.com,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE3ODY=,31786,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ЧАЙ, КОФЕ, КАКАО; Конфетные изделия; Желе; Зефир, мармелад и пастила; Прочие кондитерские и хлебобулочные изделия; Прочие чайные и кофейные напитки Компания Fujian HOLEYWOOD FOOD Industry Co., Ltd., основанная в 2000 году, является ведущим китайским производителем кондитерских изделий с опытом работы на рынках ЕС и США более 21 года и экспортирует свои товары в более 50 стран. Она производит жевательные конфеты, зефир, конфеты и напитки, имеет сертификат BRCGS класса A и пользуется доверием таких глобальных партнеров, как Walmart и Disney. squishy candy New texture gummy New texture gummy Spicy Series Soft Candy Spicy Series Soft Candy",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,8816d8e4876129cdf734e906c7305d6ef06ccd3ad2ff8369ecda3426bd0d6bc9,source/detail_pages/detail_MzE3ODY=.html
WorldFood Moscow 2026,Фудмейт,Фудмейт,"пищевые концентраты и добавки, пищевые ингредиенты, ингредиенты для производства бадов и функционального питания, кофейные напитки, чай, кофе, какао",Китай,,,B8089,Павильон 3 Зал 15,"ИНГРЕДИЕНТЫ; ЧАЙ, КОФЕ, КАКАО; Пищевые концентраты и добавки; Пищевые ингредиенты; Ингредиенты для производства БАДов и функционального питания; Кофейные напитки","Компания Foodmate основана в 2012 году и является поставщиком функциональных пищевых ингредиентов полного цикла, объединяющим научно-исследовательские разработки, производство и продажи. Головной офис расположен в Шанхае (Китай), производственная база – в городе Цзюцзян провинции Цзянси. Мы специализируемся на изготовлении желатина, быстрорастворимого желатина, коллагена, коллагеновых пептидов, каррагинана и конжаковой камеди.",,https://www.foodmategroup.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2NTE=,31651,"ИНГРЕДИЕНТЫ; ЧАЙ, КОФЕ, КАКАО; Пищевые концентраты и добавки; Пищевые ингредиенты; Ингредиенты для производства БАДов и функционального питания; Кофейные напитки Компания Foodmate основана в 2012 году и является поставщиком функциональных пищевых ингредиентов полного цикла, объединяющим научно-исследовательские разработки, производство и продажи. Головной офис расположен в Шанхае (Китай), производственная база – в городе Цзюцзян провинции Цзянси. Мы специализируемся на изготовлении желатина, быстрорастворимого желатина, коллагена, коллагеновых пептидов, каррагинана и конжаковой камеди.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,a5bbe3a7bab5f08c79d413ee7fa4713b3fb21402b989a5ec79fda6132f1b1d38,source/detail_pages/detail_MzE2NTE=.html
WorldFood Moscow 2026,"Фуцзянь Майдэхао Фуд Ко., Лтд.","Фуцзянь Майдэхао Фуд Ко., Лтд.","мясная консервация, конфетные изделия, шоколад и какао-продукты, кондитерские снеки, консервация",Китай,,,B8107,Павильон 3 Зал 15,КОНСЕРВАЦИЯ; КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; Мясная консервация; Конфетные изделия; Шоколад и какао-продукты; Кондитерские снеки,"Фуцзянь Майдэхао Фуд Ко., Лтд., основанная в 1999 году, является профессиональным производителем конфет и шоколада. Позднее для удовлетворения потребностей зарубежного рынка была создана компания Цзиньцзян Чуанци Фуд Ко., Лтд. Обе фирмы расположены в городе Цзиньцзян, в золотом треугольнике провинции Фуцзянь, относящемся к экономической зоне западного побережья Тайваньского пролива.",МАЙДЭХАО ШОКОЛАД С ОВСЯНКОЙ; МАЙДЭХАО ПОП БОЛЛ,https://www.maidehaofoods.com,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE4NTI=,31852,"КОНСЕРВАЦИЯ; КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; Мясная консервация; Конфетные изделия; Шоколад и какао-продукты; Кондитерские снеки Фуцзянь Майдэхао Фуд Ко., Лтд., основанная в 1999 году, является профессиональным производителем конфет и шоколада. Позднее для удовлетворения потребностей зарубежного рынка была создана компания Цзиньцзян Чуанци Фуд Ко., Лтд. Обе фирмы расположены в городе Цзиньцзян, в золотом треугольнике провинции Фуцзянь, относящемся к экономической зоне западного побережья Тайваньского пролива. МАЙДЭХАО ШОКОЛАД С ОВСЯНКОЙ МАЙДЭХАО ПОП БОЛЛ",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,10f01d0e9bd43cc500b71e1081b464aa9a3a1ce9bbc869659568561322a02f23,source/detail_pages/detail_MzE4NTI=.html
WorldFood Moscow 2026,Фуцзяньская компания Синьжунь Фуд,Фуцзяньская компания Синьжунь Фуд,"переработанные овощи, фрукты, грибы, халяль, фрукты и овощи",Китай,,,A1097,Павильон 3 Зал 14,"ХАЛЯЛЬ; ФРУКТЫ И ОВОЩИ; Переработанные овощи, фрукты, грибы","ООО «Фуцзянь Синьжунь Фуд» основано в мае 2004 года. Предприятие расположено по адресу №88, деревня Лумэй, поселок Чанцяо, уезд Чжанпу, город Чжанчжоу, провинция Фуцзянь. Площадь территории составляет 50 му, расстояние до международного аэропорта Сямэнь — 80 км. На предприятии функционируют холодильные склады вместимостью 4000 тонн, склады для свежих продуктов объемом 500 тонн, производственные цеха площадью 18 500 квадратных метров. У нас установлены передовые автоматизированные линии быстрой заморозки плодовоовощной продукции и линии вакуумной сублимационной сушки от ведущих отечественных и зарубежных производителей. Годовой объем переработки плодов и овощей составляет более десяти тысяч тонн, годовой объем реализации превышает 100 миллионов юаней. Мы обеспечиваем более 500 рабочих мест. Нами разработано свыше 70 наименований качественных фруктов, овощей и съедобных грибов, продукция поставляется в более чем 30 стран и регионов мира и пользуется высоким доверием и популярностью у потребителей. Предприятие удостоено звания «Объект с соблюдением норм комплексного управления качеством» от Министерства сельского хозяйства Китая. Также мы успешно прошли целый ряд сертификаций: - HACCP (международная система контроля безопасности пищевой продукции) - ISO 9001:2000 (международная система менеджмента качества) - FDA (сертификат Управления по контролю за продуктами и лекарствами США) - WQA (сертификат Австралии) - BRC (сертификат Великобритании) - КОШЕР (еврейский пищевой сертификат) - GAP (китайский сертификат надлежащей сельскохозяйственной практики",,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzM0NTc=,33457,"ХАЛЯЛЬ; ФРУКТЫ И ОВОЩИ; Переработанные овощи, фрукты, грибы ООО «Фуцзянь Синьжунь Фуд» основано в мае 2004 года. Предприятие расположено по адресу №88, деревня Лумэй, поселок Чанцяо, уезд Чжанпу, город Чжанчжоу, провинция Фуцзянь. Площадь территории составляет 50 му, расстояние до международного аэропорта Сямэнь — 80 км. На предприятии функционируют холодильные склады вместимостью 4000 тонн, склады для свежих продуктов объемом 500 тонн, производственные цеха площадью 18 500 квадратных метров. У нас установлены передовые автоматизированные линии быстрой заморозки плодовоовощной продукции и линии вакуумной сублимационной сушки от ведущих отечественных и зарубежных производителей. Годовой объем переработки плодов и овощей составляет более десяти тысяч тонн, годовой объем реализации превышает 100 миллионов юаней. Мы обеспечиваем более 500 рабочих мест. Нами разработано свыше 70 наименований качественных фруктов, овощей и съедобных грибов, продукция поставляется в более чем 30 стран и регионов мира и пользуется высоким доверием и популярностью у потребителей. Предприятие удостоено звания «Объект с соблюдением норм комплексного управления качеством» от Министерства сельского хозяйства Китая. Также мы успешно прошли целый ряд сертификаций: - HACCP (международная система контроля безопасности пищевой продукции) - ISO 9001:2000 (международная система менеджмента качества) - FDA (сертификат Управления по контролю за продуктами и лекарствами США) - WQA (сертификат Австралии) - BRC (сертификат Великобритании) - КОШЕР (еврейский пищевой сертификат) - GAP (китайский сертификат надлежащей сельскохозяйственной практики",ok,website,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,7392d816923498d5c372b126a236ae4d4dc1cd843aa32c0f242ee67f1e9a9d38,source/detail_pages/detail_MzM0NTc=.html
WorldFood Moscow 2026,"Фучжоу Хай Линь Фуд Ко., Лтд","Фучжоу Хай Линь Фуд Ко., Лтд","морепродукты, сушеные морепродукты, прочая бакалея, рыба и морепродукты, бакалея",Китай,,,A3033,Павильон 3 Зал 14,РЫБА И МОРЕПРОДУКТЫ; БАКАЛЕЯ; Морепродукты; Сушеные морепродукты; Прочая бакалея,"Компания Fuzhou Hai Lin Food Co., Ltd. была основана в 2001 году и расположена в городе Фучжоу провинции Фуцзянь. Она занимает площадь 22 000 м² и располагает тремя стандартными производственными корпусами общей площадью 15 000 м². Предприятие специализируется на переработке морских водорослей, особенно продуктов из ламинарии и порфиры (нори). Компания — один из немногих производственных предприятий в отрасли, обладающих правом самостоятельного экспорта и импорта. Продукция поставляется в Россию, США, Канаду и более чем в 20 других стран и регионов. Сертификаты и стандарты: Продукция сертифицирована по стандартам HACCP, HALAL, FDA, ORGANIC (органический продукт).","Ламинария, нори, вакаме и другие морские водоросли.; Нарезанные водоросли (высушенные на солнце; Цельные листья ламинарии",http://www.fzhl.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE3MTQ=,31714,"РЫБА И МОРЕПРОДУКТЫ; БАКАЛЕЯ; Морепродукты; Сушеные морепродукты; Прочая бакалея Компания Fuzhou Hai Lin Food Co., Ltd. была основана в 2001 году и расположена в городе Фучжоу провинции Фуцзянь. Она занимает площадь 22 000 м² и располагает тремя стандартными производственными корпусами общей площадью 15 000 м². Предприятие специализируется на переработке морских водорослей, особенно продуктов из ламинарии и порфиры (нори). Компания — один из немногих производственных предприятий в отрасли, обладающих правом самостоятельного экспорта и импорта. Продукция поставляется в Россию, США, Канаду и более чем в 20 других стран и регионов. Сертификаты и стандарты: Продукция сертифицирована по стандартам HACCP, HALAL, FDA, ORGANIC (органический продукт). Ламинария, нори, вакаме и другие морские водоросли. Нарезанные водоросли (высушенные на солнце Цельные листья ламинарии",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,387433688d9a75296a5995cd841e2f250bc6d35df00dde90a709e4e1558eb115,source/detail_pages/detail_MzE3MTQ=.html
WorldFood Moscow 2026,Х5 Import,Х5 Import,,Россия,,,A8157,Павильон 3 Зал 14,,,,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor#offset-264,list-offset-264-card-4,Х5 Import Павильон 3 Зал 14 Стенд № - A8157 Россия <!--,listing_only,detail_url,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,,
WorldFood Moscow 2026,ХАЙНАНЬ ЛЯНЬЮЭ ИНТЕРНЕШНЛ ТРЕЙД КО. ЛТД,Хайнань Ляньюэ Интернешнл Трейд Ко. Лтд,"свежие фрукты и ягоды, фрукты и овощи",Китай,,,A5035,Павильон 3 Зал 14,ФРУКТЫ И ОВОЩИ; Свежие фрукты и ягоды,"ХАЙНАНЬ ЛЯНЬЮЭ ИНТЕРНЕШНЛ ТРЕЙД КО. ЛТД,была основана в 2019 году. В основном она занимается цепочкой поставок сельскохозяйственной продукции и первичной переработкой сельскохозяйственной продукции. Три основных сектора: глубокая переработка и брендовое сельское хозяйство. Это комплексное сельскохозяйственное предприятие, объединяющее цепочку посадки, сортировки, переработки и поставок. Она стремится к постепенной стандартизации, брендингу и масштабированию сельскохозяйственной продукции. О нем давали интервью и писали CCTV и многие провинциальные и муниципальные СМИ. Р А Т ОАЭ К М- С С момента своего создания были установлены партнерские отношения между США, Россией, Австралией, Таиландом, ОАЭ, Казахстаном, М- алайзией и Сингапуром, а также более чем в 30 странах, в которых компании вплотную интегрированы в международную сеть поставок и тесно сотрудничали с несколькими всемирными розничными розничными поставщиками для достижения международной переработки сельскохозяйственной продукции. У нас есть ферма, площадь которой несколько тысяч акров по всей стране, чтобы экспортировать по всему миру высококачественную сельскохозяйственную продукцию: личжи, кокосы, ананасы, маракуйя, лонган, дыни, грейпфруты, манго, авокадо,сладкий картофель, мандарины, гранаты, виноград ，лимон и т.д. В то же время компания имеет несколько сертифицированных таможней заводов по экспортной упаковке, центры по стандартной сортировке сельскохозяйственной продукции и высококачественные заводы по глубокой переработке сельскохозяйственной продукции. Компания располагает ведущим в отрасли оборудованием для ",Личжи; питайя; Солнечная Роза; маракуйя; гранат,http://www.lianyueguoji.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2MDY=,31606,"ФРУКТЫ И ОВОЩИ; Свежие фрукты и ягоды ХАЙНАНЬ ЛЯНЬЮЭ ИНТЕРНЕШНЛ ТРЕЙД КО. ЛТД,была основана в 2019 году. В основном она занимается цепочкой поставок сельскохозяйственной продукции и первичной переработкой сельскохозяйственной продукции. Три основных сектора: глубокая переработка и брендовое сельское хозяйство. Это комплексное сельскохозяйственное предприятие, объединяющее цепочку посадки, сортировки, переработки и поставок. Она стремится к постепенной стандартизации, брендингу и масштабированию сельскохозяйственной продукции. О нем давали интервью и писали CCTV и многие провинциальные и муниципальные СМИ. Р А Т ОАЭ К М- С С момента своего создания были установлены партнерские отношения между США, Россией, Австралией, Таиландом, ОАЭ, Казахстаном, М- алайзией и Сингапуром, а также более чем в 30 странах, в которых компании вплотную интегрированы в международную сеть поставок и тесно сотрудничали с несколькими всемирными розничными розничными поставщиками для достижения международной переработки сельскохозяйственной продукции. У нас есть ферма, площадь которой несколько тысяч акров по всей стране, чтобы экспортировать по всему миру высококачественную сельскохозяйственную продукцию: личжи, кокосы, ананасы, маракуйя, лонган, дыни, грейпфруты, манго, авокадо,сладкий картофель, мандарины, гранаты, виноград ，лимон и т.д. В то же время компания имеет несколько сертифицированных таможней заводов по экспортной упаковке, центры по стандартной сортировке сельскохозяйственной продукции и высококачественные заводы по глубокой переработке сельскохозяйственной продукции. Компания располагает ведущим в отрасли оборудованием для сортировки, консервации, переработки и другим оборудованием для удовлетворения разнообразной продукции. потребности отечественных и зарубежных клиентов. Сортирово",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,6c058a595c905e4e684bfe43d4ff7d6041dbf52fc82c98e7994eb1bd7bd674c5,source/detail_pages/detail_MzE2MDY=.html
WorldFood Moscow 2026,Ханчжоу Лурун Ти ООО,Ханчжоу Лурун Ти ООО,"листовой и прессованный чай, чай пакетированный, чайные напитки, чай, кофе, какао",Китай,,,B4117,Павильон 3 Зал 15,"ЧАЙ, КОФЕ, КАКАО; Листовой и прессованный чай; Чай пакетированный; Чайные напитки","Компания Hangzhou Luruntea Co., Ltd.​​ — ведущее предприятие чайной отрасли провинции Чжэцзян, расположенное недалеко от озера Цяньдаоху, известного своей чистейшей водой. Мы специализируемся на переработке чая, его дистрибуции, исследованиях и продвижении чайной культуры. Наши мощности включают ​​экологическую чайную плантацию площадью 300 гектаров​​ и ​​современный завод по переработке чая общей площадью 30 000 квадратных метров​​, оснащённый передовыми производственными технологиями. Наш ​​Органический чайный базис (база органического чая)​​ получил сертификацию от ​​CERES​​ как соответствующий как ​​стандартам ЕС​​, так и ​​стандартам NOP (Национальной организации по органическому производству США)​​.",,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE1NzA=,31570,"ЧАЙ, КОФЕ, КАКАО; Листовой и прессованный чай; Чай пакетированный; Чайные напитки Компания Hangzhou Luruntea Co., Ltd.​​ — ведущее предприятие чайной отрасли провинции Чжэцзян, расположенное недалеко от озера Цяньдаоху, известного своей чистейшей водой. Мы специализируемся на переработке чая, его дистрибуции, исследованиях и продвижении чайной культуры. Наши мощности включают ​​экологическую чайную плантацию площадью 300 гектаров​​ и ​​современный завод по переработке чая общей площадью 30 000 квадратных метров​​, оснащённый передовыми производственными технологиями. Наш ​​Органический чайный базис (база органического чая)​​ получил сертификацию от ​​CERES​​ как соответствующий как ​​стандартам ЕС​​, так и ​​стандартам NOP (Национальной организации по органическому производству США)​​.",ok,website,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,4e5348f625763b0c557398b9735ebf36655cf61b6976093ef94a843263119483,source/detail_pages/detail_MzE1NzA=.html
WorldFood Moscow 2026,"ХАНЧЖОУ НЮИНЬ ЛИКЁР КО., ЛТД.","Ханчжоу Нюинь Ликёр Ко., Лтд.","слабоалкогольные напитки, коктейли, вино, алкогольные напитки",Китай,,,B9063,Павильон 3 Зал 15,"АЛКОГОЛЬНЫЕ НАПИТКИ; Слабоалкогольные напитки, коктейли; Вино","UU INN — современный алкогольный бренд, специализирующийся на миниатюрных и готовых к употреблению алкогольных напитках (RTD).",,https://www.iuuinn.com,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzMyMDU=,33205,"АЛКОГОЛЬНЫЕ НАПИТКИ; Слабоалкогольные напитки, коктейли; Вино UU INN — современный алкогольный бренд, специализирующийся на миниатюрных и готовых к употреблению алкогольных напитках (RTD).",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,d356973c50b0ddbf5f23b521106d53cf2d048e5ed9674b50edf3ebd3b198bfeb,source/detail_pages/detail_MzMyMDU=.html
WorldFood Moscow 2026,"Холодильный склад компании Farda Trade Co. Дорога на Бам, провин","Холодильный склад компании Farda Trade Co. Дорога на Бам, провин","свежие фрукты и ягоды, cвежие овощи, другая растительная продукция, переработанные овощи, фрукты, грибы, фермерская продукция",Ближний Восток,,,A6125,Павильон 3 Зал 14,"ФРУКТЫ И ОВОЩИ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Свежие фрукты и ягоды; Cвежие овощи; Другая растительная продукция; Переработанные овощи, фрукты, грибы; Фермерская продукция; Прочая органическая продукция и продукция для здорового питания","Farda Trade Co. — компания, специализирующаяся на экспорте высококачественной иранской сельскохозяйственной продукции. Мы предлагаем широкий ассортимент премиальных фиников, сухофруктов и орехов, включая финики Маззафати, финики в шоколаде, финиковый сироп, фисташки, изюм и другие сухофрукты. Мы тщательно отбираем продукцию у проверенных иранских производителей, уделяя особое внимание качеству, натуральности, свежести и соблюдению международных стандартов. Наша цель — представить богатое сельскохозяйственное наследие Ирана на мировых рынках и обеспечить наших клиентов надежными поставками и высоким уровнем сервиса. Farda Trade Co. — качество иранской продукции для международного рынка.",Финики сорта «Пиаром»; Финики сорта «Сайер»; Финики сорта «Мазафати»; Финики сорта Захеди; Финики сорта «Рабби»; Лучшие свидания; финики с орехами; Финиковый сироп,https://www.fardatrade.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzUxMTA=,35110,"ФРУКТЫ И ОВОЩИ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Свежие фрукты и ягоды; Cвежие овощи; Другая растительная продукция; Переработанные овощи, фрукты, грибы; Фермерская продукция; Прочая органическая продукция и продукция для здорового питания Farda Trade Co. — компания, специализирующаяся на экспорте высококачественной иранской сельскохозяйственной продукции. Мы предлагаем широкий ассортимент премиальных фиников, сухофруктов и орехов, включая финики Маззафати, финики в шоколаде, финиковый сироп, фисташки, изюм и другие сухофрукты. Мы тщательно отбираем продукцию у проверенных иранских производителей, уделяя особое внимание качеству, натуральности, свежести и соблюдению международных стандартов. Наша цель — представить богатое сельскохозяйственное наследие Ирана на мировых рынках и обеспечить наших клиентов надежными поставками и высоким уровнем сервиса. Farda Trade Co. — качество иранской продукции для международного рынка. Финики сорта «Пиаром» Финики сорта «Сайер» Финики сорта «Мазафати» Финики сорта Захеди Финики сорта «Рабби» Лучшие свидания финики с орехами Финиковый сироп",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,b035f037ec8aa06094435390f83a0b72ba71b162ed2862dd7dcb5792373c201b,source/detail_pages/detail_MzUxMTA=.html
WorldFood Moscow 2026,Хоупфорд Трейд города Шиши,Хоупфорд Трейд города Шиши,"конфетные изделия, карамель и драже, шоколад и какао-продукты, зефир, мармелад и пастила, новогодние подарки",Китай,,,B4133,Павильон 3 Зал 15,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; Конфетные изделия; Карамель и драже; Шоколад и какао-продукты; Зефир, мармелад и пастила; Новогодние подарки","Компания Fujian Jinjiang Shengguan Food Co., Ltd., основанная в 2000 году, является современным профессиональным производителем кондитерских изделий, объединяющим научно-исследовательские разработки, производство и реализацию продукции. Производственная база компании занимает площадь 8000 квадратных метров, оснащена стандартизированными цехами, современным производственным оборудованием и комплексной системой контроля качества, годовая производственная мощность составляет 10 000 тонн. Мы удовлетворяем потребности клиентов в индивидуальной разработке товаров, а также предоставляем услуги OEM и ODM. Благодаря стабильному качеству, широкому ассортименту продукции и своевременной поставке наш ассортимент включает леденцы, мягкие конфеты, конфеты с начинкой, свадебные конфеты, индивидуальные конфеты и другие линейки изделий. Продукция хорошо продается по всей стране и пользуется высоким доверием партнеров и потребителей как внутри страны, так и за рубежом. С момента своего основания фабрика неизменно придерживается производственной концепции «Безопасность, здоровье, вкус и инновации». Мы строго контролируем весь технологический процесс – от выбора сырья и производственных технологий до проверки готовой продукции, и стремимся поставлять на рынок высококачественные кондитерские изделия с выгодным соотношением цены и качества. В перспективе компания Shengguan Food продолжит укреплять свои позиции в кондитерской отрасли, постоянно совершенствовать продукцию, наращивать производственные мощности и улучшать уровень сервиса, создавать надежный бренд по производству кондитерских изделий",Квадратные фруктовые мармелады с соком; Желейные конфеты с соком и семенами чиа; Желейные конфеты с манговым пюре; Желейные конфеты в форме сердец; Желейные конфеты с фруктовым соком внутри; Сиван; KOKOcaptain,https://www.shengguanfood.com,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2MjE=,31621,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; Конфетные изделия; Карамель и драже; Шоколад и какао-продукты; Зефир, мармелад и пастила; Новогодние подарки Компания Fujian Jinjiang Shengguan Food Co., Ltd., основанная в 2000 году, является современным профессиональным производителем кондитерских изделий, объединяющим научно-исследовательские разработки, производство и реализацию продукции. Производственная база компании занимает площадь 8000 квадратных метров, оснащена стандартизированными цехами, современным производственным оборудованием и комплексной системой контроля качества, годовая производственная мощность составляет 10 000 тонн. Мы удовлетворяем потребности клиентов в индивидуальной разработке товаров, а также предоставляем услуги OEM и ODM. Благодаря стабильному качеству, широкому ассортименту продукции и своевременной поставке наш ассортимент включает леденцы, мягкие конфеты, конфеты с начинкой, свадебные конфеты, индивидуальные конфеты и другие линейки изделий. Продукция хорошо продается по всей стране и пользуется высоким доверием партнеров и потребителей как внутри страны, так и за рубежом. С момента своего основания фабрика неизменно придерживается производственной концепции «Безопасность, здоровье, вкус и инновации». Мы строго контролируем весь технологический процесс – от выбора сырья и производственных технологий до проверки готовой продукции, и стремимся поставлять на рынок высококачественные кондитерские изделия с выгодным соотношением цены и качества. В перспективе компания Shengguan Food продолжит укреплять свои позиции в кондитерской отрасли, постоянно совершенствовать продукцию, наращивать производственные мощности и улучшать уровень сервиса, создавать надежный бренд по производству кондитерских изделий и вместе с партнерами развивать общее сладкое дело К",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,e6c912588e970800525535cd307ab51046c2d8009529ca3e53bf177674acb9ca,source/detail_pages/detail_MzE2MjE=.html
WorldFood Moscow 2026,Хоуфдман-Родзант Б.В.,Хоуфдман-Родзант Б.В.,"свежие фрукты и ягоды, свежие грибы, cвежие овощи, зелень и салаты, фрукты и овощи",Нидерланды,,,A9019,Павильон 3 Зал 14,ФРУКТЫ И ОВОЩИ; Свежие фрукты и ягоды; Свежие грибы; Cвежие овощи; Зелень и салаты,"Хоуфдман-Роодзант Б.В. является лидирующим экспортёром свежих фруктов и овощей в Восточно-Европейские страны. Готовы похвастаться, что за годы работы мы обрели круг лояльных клиентов, включая как оптовых, так и сети супермаркетов. Компания предоставляет стабильные поставки свежих фруктов и овощей, и в особенности экзотических позиций круглый год напрямую из страны происхождения. И конечно, мы являемся специалистами более 30 лет по организации и отгрузке микс машин из нашего склада в Нидерландах с самыми известными и эксклюзивными брендами.",,https://www.hoofdman-roodzant.com/en/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzMwNjc=,33067,"ФРУКТЫ И ОВОЩИ; Свежие фрукты и ягоды; Свежие грибы; Cвежие овощи; Зелень и салаты Хоуфдман-Роодзант Б.В. является лидирующим экспортёром свежих фруктов и овощей в Восточно-Европейские страны. Готовы похвастаться, что за годы работы мы обрели круг лояльных клиентов, включая как оптовых, так и сети супермаркетов. Компания предоставляет стабильные поставки свежих фруктов и овощей, и в особенности экзотических позиций круглый год напрямую из страны происхождения. И конечно, мы являемся специалистами более 30 лет по организации и отгрузке микс машин из нашего склада в Нидерландах с самыми известными и эксклюзивными брендами.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,318ea1c60ec5cbe7c24f60773e4f4a18c600f5a8f53640c48662bef0e8562dcb,source/detail_pages/detail_MzMwNjc=.html
