event_name,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet
БАД-EXPO 2026,Fitness Formula,Fitness Formula,"бады, спортивное питание, здоровое питание",,,,28-3,"Event Hall Даниловский, Москва",бады; спортивное питание; здоровое питание,"Fitness Formula - сеть магазинов для активного образа жизни, в ассортименте более 1000 позиций БАДов, Спортивного питания, снеков и других продуктов для активного образа жизни, красоты и здоровья. Ассортимент магазина представлен российскими и международными брендами, такими как: NOW FOODS, Life Extension, Trace Minerals. Fitness Formula предоставляет своим клиентам только лучшие цены на высококачественные продукты, это стало возможно благодаря прямым договорам с производителями из разных стран. Выбирая Fitness Formula - вы выбираете активную жизнь! moscow.24ff.ru",,https://moscow.24ff.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:053,"Fitness Formula стенд № 28-3 Fitness Formula - сеть магазинов для активного образа жизни, в ассортименте более 1000 позиций БАДов, Спортивного питания, снеков и других продуктов для активного образа жизни, красоты и здоровья. Ассортимент магазина представлен российскими и международными брендами, такими как: NOW FOODS, Life Extension, Trace Minerals. Fitness Formula предоставляет своим клиентам только лучшие цены на высококачественные продукты, это стало возможно благодаря прямым договорам с производителями из разных стран. Выбирая Fitness Formula - вы выбираете активную жизнь! moscow.24ff.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,MEDCRAFT & MEDVIBE,Medcraft & Medvibe,"витамины, бады",,,,28-4,"Event Hall Даниловский, Москва",витамины; бады,"MedCraft - это высококачественные витамины, минералы, нутриенты, специально разработанные для женщин и женского здоровья. Главная задача - уверенность в результате и восторг от эффекта после приема нутрицевтиков. 4 важных принципа Понятный состав, открытое производство и информация о месте происхождения сырья Клиническая эффективность нутрицевтиков Гарантия результата Программа поддержки клиентов MedVibe 24/7 Миссия: Больше счастливых и здоровых людей! med-craft.ru",,https://med-craft.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:054,"MEDCRAFT & MEDVIBE стенд № 28-4 MedCraft - это высококачественные витамины, минералы, нутриенты, специально разработанные для женщин и женского здоровья. Главная задача - уверенность в результате и восторг от эффекта после приема нутрицевтиков. 4 важных принципа Понятный состав, открытое производство и информация о месте происхождения сырья Клиническая эффективность нутрицевтиков Гарантия результата Программа поддержки клиентов MedVibe 24/7 Миссия: Больше счастливых и здоровых людей! med-craft.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,SHARE SWITZERLAND,Share Switzerland,"пробиотики, витамины, напитки",,,,29-1,"Event Hall Даниловский, Москва",пробиотики; витамины; напитки,"Share – продукты долгой ферментации для качественного детокса и очищения организма. Производство Швейцария. Компания производит ферментированные фрукты с 2016 года и представлена в 44 странах. Европейский сертификат качества еды, сертификат качества США, сертификат Халяль. Продукция компании: ферментированный зеленый японский абрикос Share Original®; ферментированное помело Share Pomelozzini®; напиток ShareAqua d’Oro®. Продукция Share богата пребиотиками и пробиотиками. Без консервантов, глютена, лактозы. 100% натуральный продукт, vegan. Не имеет противопоказаний. Share: замедляет процесс старения клеток; насыщает организм витаминами A, C, B, железом, фосфором, ферментами и энзимами; эффективен для похудения, борется с висцеральным жиром; улучшает состояние ЖКТ и функции печени, выделительную и концентрационную функции почек; укрепляет иммунитет за счет восстановления нормальной микрофло",,https://sharerussia.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:055,"SHARE SWITZERLAND стенд № 29-1 Share – продукты долгой ферментации для качественного детокса и очищения организма. Производство Швейцария. Компания производит ферментированные фрукты с 2016 года и представлена в 44 странах. Европейский сертификат качества еды, сертификат качества США, сертификат Халяль. Продукция компании: ферментированный зеленый японский абрикос Share Original®; ферментированное помело Share Pomelozzini®; напиток ShareAqua d’Oro®. Продукция Share богата пребиотиками и пробиотиками. Без консервантов, глютена, лактозы. 100% натуральный продукт, vegan. Не имеет противопоказаний. Share: замедляет процесс старения клеток; насыщает организм витаминами A, C, B, железом, фосфором, ферментами и энзимами; эффективен для похудения, борется с висцеральным жиром; улучшает состояние ЖКТ и функции печени, выделительную и концентрационную функции почек; укрепляет иммунитет за счет восстановления нормальной микрофлоры ЖКТ; обеспечивает антиоксидантный эффект. sharerussia.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Институт проблем биорегуляции,Институт проблем биорегуляции,грибные продукты,,,,29-2,"Event Hall Даниловский, Москва",грибные продукты,"ООО «Институт проблем биорегуляции» – компания, занимающаяся изучением и производством «Виоргонов» и «Виофтанов». Данные биорегуляторы являются полностью натуральными и экологически чистыми продуктами, не обладающими побочными эффектами. Их основу составляют белково-пептидные комплексы, выделенные из межклеточного пространства органов и тканей животных, растений и грибов. Действие «Виоргонов» и «Виофтанов» направлено на восстановление естественного механизма саморегуляции клеток и тканей организма, что увеличивает их функциональность, эффективность и жизнеспособность. Сотрудники ООО «ИПБ» осуществляют научно-исследовательскую деятельность в биохимической лаборатории, которая оснащена современным оборудованием для биологических и физико-химических исследований, а процесс производства отвечает всем стандартам безопасности и качества. За 30 лет сотрудничества ООО «ИПБ» с различными институт",,https://inbioreg.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:056,"Институт проблем биорегуляции стенд № 29-2 ООО «Институт проблем биорегуляции» – компания, занимающаяся изучением и производством «Виоргонов» и «Виофтанов». Данные биорегуляторы являются полностью натуральными и экологически чистыми продуктами, не обладающими побочными эффектами. Их основу составляют белково-пептидные комплексы, выделенные из межклеточного пространства органов и тканей животных, растений и грибов. Действие «Виоргонов» и «Виофтанов» направлено на восстановление естественного механизма саморегуляции клеток и тканей организма, что увеличивает их функциональность, эффективность и жизнеспособность. Сотрудники ООО «ИПБ» осуществляют научно-исследовательскую деятельность в биохимической лаборатории, которая оснащена современным оборудованием для биологических и физико-химических исследований, а процесс производства отвечает всем стандартам безопасности и качества. За 30 лет сотрудничества ООО «ИПБ» с различными институтами РАН было опубликовано более 200 публикаций в научных журналах и получено более 20 патентов РФ. inbioreg.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,EGENY,EGENY,косметика,,,,30,"Event Hall Даниловский, Москва",косметика,"EGENY, TROIAREUKE и ATB lab объединяет одна идея: простая и качественная забота о себе каждый день. Мы верим, что красота и энергия рождаются изнутри, а кожа должна получать только то, что ей действительно полезно. Поэтому каждый продукт мы подбираем с любовью и четким пониманием потребностей организма и кожи. Наши три направления – добавки, косметика и продукты для активного ритма жизни – создаются профессионалами и отвечают высоким стандартам качества. На выставке мы приготовили дегустацию продуктов, тестирование косметики и подарки за покупки. Загляните – возможно, это будет ваше открытие. egeny.ru",,https://egeny.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:057,"EGENY стенд № 30 EGENY, TROIAREUKE и ATB lab объединяет одна идея: простая и качественная забота о себе каждый день. Мы верим, что красота и энергия рождаются изнутри, а кожа должна получать только то, что ей действительно полезно. Поэтому каждый продукт мы подбираем с любовью и четким пониманием потребностей организма и кожи. Наши три направления – добавки, косметика и продукты для активного ритма жизни – создаются профессионалами и отвечают высоким стандартам качества. На выставке мы приготовили дегустацию продуктов, тестирование косметики и подарки за покупки. Загляните – возможно, это будет ваше открытие. egeny.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Доктор Море,Доктор Море,оздоровительная продукция,,,,"31-1, 31-2","Event Hall Даниловский, Москва",оздоровительная продукция,"Доктор Море – это история бесконечной любви к морю и бережное сохранение научного наследия, сформировавшегося за почти 100-летний период исследований биологических ресурсов морей и океанов Дальнего Востока. Доктор Море – это морские комплексы для красоты, здоровья и активного долголетия. В их основе – удивительные лечебные свойства обитателей подводного мира, чья эффективность была доказана десятками лет успешного применения в различных областях медицины. Доктор Море – это российский бренд с собственным производством на Дальнем Востоке. Близость к морю позволяет использовать самое свежее сырье и осуществлять полный контроль качества на всех этапах – от вылова до отгрузки продукции в аптеки. pharmocean.ru",,https://www.pharmocean.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:058,"Доктор Море стенд № 31-1, 31-2 Доктор Море – это история бесконечной любви к морю и бережное сохранение научного наследия, сформировавшегося за почти 100-летний период исследований биологических ресурсов морей и океанов Дальнего Востока. Доктор Море – это морские комплексы для красоты, здоровья и активного долголетия. В их основе – удивительные лечебные свойства обитателей подводного мира, чья эффективность была доказана десятками лет успешного применения в различных областях медицины. Доктор Море – это российский бренд с собственным производством на Дальнем Востоке. Близость к морю позволяет использовать самое свежее сырье и осуществлять полный контроль качества на всех этапах – от вылова до отгрузки продукции в аптеки. pharmocean.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Промёд,Промёд,"бады, растительные экстракты, косметика, масла, мед",,,,31-3,"Event Hall Даниловский, Москва",бады; растительные экстракты; косметика; масла; мед,"ООО «Научное производственное объединение «Промёд» с 2001 года осуществляет разработку и производство натуральной оздоровительной продукции, в том числе на основе продуктов пчеловодства, Чаги и Живицы кедровой. Головной офис компании находится в Перми, производство и собственное пчеловодческое хозяйство «Промёд» расположено в экологически чистом месте на станции Чайковская в Нытвенском районе Пермского края. Порядка 150 наименований продукции: БАД, бальзамы, медовые смеси, сиропы, масла, крема, иван-чай, натуральные напитки, продукты пчеловодства, активатор здоровья «Давир» и продукты на его основе. Главная цель компании – дать людям возможность пользоваться натуральной и действительно полезной для здоровья продукцией, не думать о болезнях и проблемах и жить полноценной здоровой жизнью! Натуральная оздоровительная продукция «Промёд» основана на продуктах пчеловодства и растительном сырье",,https://promed.pro/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:059,"Промёд стенд № 31-3 ООО «Научное производственное объединение «Промёд» с 2001 года осуществляет разработку и производство натуральной оздоровительной продукции, в том числе на основе продуктов пчеловодства, Чаги и Живицы кедровой. Головной офис компании находится в Перми, производство и собственное пчеловодческое хозяйство «Промёд» расположено в экологически чистом месте на станции Чайковская в Нытвенском районе Пермского края. Порядка 150 наименований продукции: БАД, бальзамы, медовые смеси, сиропы, масла, крема, иван-чай, натуральные напитки, продукты пчеловодства, активатор здоровья «Давир» и продукты на его основе. Главная цель компании – дать людям возможность пользоваться натуральной и действительно полезной для здоровья продукцией, не думать о болезнях и проблемах и жить полноценной здоровой жизнью! Натуральная оздоровительная продукция «Промёд» основана на продуктах пчеловодства и растительном сырье. Порядка 50% сырья собственного сбора. Промёд – естество природы в руках человека! promed.pro",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ИП КФХ Хайт П.Я.,КФХ Хайт П.Я.,,,,,31-4,"Event Hall Даниловский, Москва",,"КФХ Хайт с 2009 года выращивает культивированный корень женьшеня на Дальнем Востоке России. В 2022 году вывели на рынок уникальный продукт «Женьшень на меду» по древнему удэгейскому рецепту. В комбинации с женьшенем мёд производит двойной оздоровительный и профилактический эффект. Гармоничное сочетание двух растительных компонентов, которые усиливают действие друг друга, укрепляет здоровье, дает невероятный заряд бодрости и способно заменить собой десятки дорогостоящих лекарств и лечебных процедур. В состав продукта, который производит КФХ Хайт, входит только натуральный мёд и свежий корень женьшеня, ягоды и лоза лимонника дальневосточного. Никаких консервантов, добавок, усилителей вкуса и ароматизаторов. Сырье для женьшеневого мёда собрано в экологически благоприятных условиях. Корень выращивается в Приморском крае в условиях максимально приближенных к естественным, благодаря этому полу",,https://zhenshen-namedu.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:060,"ИП КФХ Хайт П.Я. стенд № 31-4 КФХ Хайт с 2009 года выращивает культивированный корень женьшеня на Дальнем Востоке России. В 2022 году вывели на рынок уникальный продукт «Женьшень на меду» по древнему удэгейскому рецепту. В комбинации с женьшенем мёд производит двойной оздоровительный и профилактический эффект. Гармоничное сочетание двух растительных компонентов, которые усиливают действие друг друга, укрепляет здоровье, дает невероятный заряд бодрости и способно заменить собой десятки дорогостоящих лекарств и лечебных процедур. В состав продукта, который производит КФХ Хайт, входит только натуральный мёд и свежий корень женьшеня, ягоды и лоза лимонника дальневосточного. Никаких консервантов, добавок, усилителей вкуса и ароматизаторов. Сырье для женьшеневого мёда собрано в экологически благоприятных условиях. Корень выращивается в Приморском крае в условиях максимально приближенных к естественным, благодаря этому получается продукт высокого качества. zhenshen-namedu.ru",ok,insufficient_product_category_evidence,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,СМАРТЛАЙФ,Смартлайф,витамины,,,,32-1,"Event Hall Даниловский, Москва",витамины,"SmartLife – health-tech компания с собственным производством в Москве. Мы производим витамины будущего, которые легко впишутся в вашу повседневную жизнь уже сегодня. SmartLife - лидер в производстве липосомальных витаминов в России, по собственной запатентованной технологии мы создаем витамины в самой современной и биодоступной форме – липосомальной с усвояемостью в 5 раз выше других форм. Инкапсуляция нутриентов в липосомы позволяет активному веществу попадать прямо в клетки без потерь и повреждений. Миссией компании является производство исключительно честной продукции, которая действительно повышает качество жизни и снижает риск развития различных заболеваний. Мы не делаем то, что не дали бы своим детям! smartlife.bio",,https://smartlife.bio/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:061,"СМАРТЛАЙФ стенд № 32-1 SmartLife – health-tech компания с собственным производством в Москве. Мы производим витамины будущего, которые легко впишутся в вашу повседневную жизнь уже сегодня. SmartLife - лидер в производстве липосомальных витаминов в России, по собственной запатентованной технологии мы создаем витамины в самой современной и биодоступной форме – липосомальной с усвояемостью в 5 раз выше других форм. Инкапсуляция нутриентов в липосомы позволяет активному веществу попадать прямо в клетки без потерь и повреждений. Миссией компании является производство исключительно честной продукции, которая действительно повышает качество жизни и снижает риск развития различных заболеваний. Мы не делаем то, что не дали бы своим детям! smartlife.bio",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ООО «ПАРАФАРМ»,Парафарм,бады,,,,32-2,"Event Hall Даниловский, Москва",бады,"Компания «Парафарм» – ключевой производитель БАД нового поколения. Основана в Пензе в 1995 г. Имеет 450 российских и зарубежных патентов. Препараты поставляются более чем в 20 стран. 8 препаратов получили статус «Перспективные изобретения России», а 5 – вошли в список «100 лучших изобретений России». secret-dolgolet.ru",,https://secret-dolgolet.ru,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:062,"ООО «ПАРАФАРМ» стенд № 32-2 Компания «Парафарм» – ключевой производитель БАД нового поколения. Основана в Пензе в 1995 г. Имеет 450 российских и зарубежных патентов. Препараты поставляются более чем в 20 стран. 8 препаратов получили статус «Перспективные изобретения России», а 5 – вошли в список «100 лучших изобретений России». secret-dolgolet.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Menora Laboratories,Menora Laboratories,бады,,,,32-3,"Event Hall Даниловский, Москва",бады,"Производство инновационных медицинских изделий для хирургии и БАД. Юнифер – революционный БАД для повышения гемоглобина и ферритина крови. За 14 дней восполняет железо крови при анемии. Без побочных эффектов, нейтральный вкус. Водный раствор стабилизированного антиоксидантным комплексом Fe2+ быстро преодолевает агрессивную среду желудка и эффективно транспортируется до области всасывания – поверхности энтероцитов (клеток тонкого кишечника). За счет этого при низкой дозировке железа (10 мг железа в 10 мл раствора) Юнифер имеет высокую эффективность и биодоступность без побочных эффектов, связанных с высокими дозировками препаратов железа. Подтверждено клиническими исследованиями. Разрешено для детей с 3 лет и беременных женщин. menora-labs.ru",,https://www.menora-labs.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:063,"Menora Laboratories стенд № 32-3 Производство инновационных медицинских изделий для хирургии и БАД. Юнифер – революционный БАД для повышения гемоглобина и ферритина крови. За 14 дней восполняет железо крови при анемии. Без побочных эффектов, нейтральный вкус. Водный раствор стабилизированного антиоксидантным комплексом Fe2+ быстро преодолевает агрессивную среду желудка и эффективно транспортируется до области всасывания – поверхности энтероцитов (клеток тонкого кишечника). За счет этого при низкой дозировке железа (10 мг железа в 10 мл раствора) Юнифер имеет высокую эффективность и биодоступность без побочных эффектов, связанных с высокими дозировками препаратов железа. Подтверждено клиническими исследованиями. Разрешено для детей с 3 лет и беременных женщин. menora-labs.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Tatirex Pro,Tatirex Pro,спортивное питание,,,,33-1,"Event Hall Даниловский, Москва",спортивное питание,"Tatirex Pro – бренд спортивного питания, созданный компанией «Белстар». Компания «Белстар» была основана в 2000 году и за 25 лет превратилась из небольшой фирмы в мощную группу компаний, занявшую лидирующие позиции в производстве и сервисе. Опираясь на весь свой опыт в пищевой промышленности, накопленный за десятилетия успешной работы, компанией «Белстар» было принято решение о запуске линейки спортивного питания ""Tatirex Pro"" в 2024 году. Мы гарантируем качество: технологи тщательно контролируют каждый этап производства Tatirex Pro, чтобы вы получали только безопасный и эффективный продукт премиального качества. На предприятии внедрена система менеджмента безопасности пищевой продукции HACCP, соответствующая требованиям ISO. Также мы гарантируем, что наша продукция полностью соответствует исламским традициям и нормам ""Халяль"". tatirex_pro",,,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:064,"Tatirex Pro стенд № 33-1 Tatirex Pro – бренд спортивного питания, созданный компанией «Белстар». Компания «Белстар» была основана в 2000 году и за 25 лет превратилась из небольшой фирмы в мощную группу компаний, занявшую лидирующие позиции в производстве и сервисе. Опираясь на весь свой опыт в пищевой промышленности, накопленный за десятилетия успешной работы, компанией «Белстар» было принято решение о запуске линейки спортивного питания ""Tatirex Pro"" в 2024 году. Мы гарантируем качество: технологи тщательно контролируют каждый этап производства Tatirex Pro, чтобы вы получали только безопасный и эффективный продукт премиального качества. На предприятии внедрена система менеджмента безопасности пищевой продукции HACCP, соответствующая требованиям ISO. Также мы гарантируем, что наша продукция полностью соответствует исламским традициям и нормам ""Халяль"". tatirex_pro",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Вирфортис,Вирфортис,функциональное питание,,,,34-1,"Event Hall Даниловский, Москва",функциональное питание,"Вирфортис – российский бренд, который задает новые стандарты в мире функционального питания. Когда ты на пике своих возможностей, тебе нужен надежный источник энергии, чтобы двигаться вперед без остановок. МАХ-комплексы от Virfortis – это именно то, что поможет тебе оставаться в форме и достигать большего. Наши продукты созданы для тех, кто ставит амбициозные цели и стремится к выдающимся результатам. Они помогают сконцентрироваться на главном, повысить продуктивность и поддерживать высокий уровень энергии каждый день. Почему выбирают Virfortis? Натуральность и безопасность. Мы тщательно отбираем ингредиенты, чтобы сохранить их природные свойства и обеспечить максимальную эффективность. Мы создаем функциональные продукты для ежедневного использования, которые помогают вам достигать максимальных результатов и поддерживать баланс в активной жизни. Virfortis — твой источник энергии для боль",,https://virfortis.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:065,"Вирфортис cтенд № 34-1 Вирфортис – российский бренд, который задает новые стандарты в мире функционального питания. Когда ты на пике своих возможностей, тебе нужен надежный источник энергии, чтобы двигаться вперед без остановок. МАХ-комплексы от Virfortis – это именно то, что поможет тебе оставаться в форме и достигать большего. Наши продукты созданы для тех, кто ставит амбициозные цели и стремится к выдающимся результатам. Они помогают сконцентрироваться на главном, повысить продуктивность и поддерживать высокий уровень энергии каждый день. Почему выбирают Virfortis? Натуральность и безопасность. Мы тщательно отбираем ингредиенты, чтобы сохранить их природные свойства и обеспечить максимальную эффективность. Мы создаем функциональные продукты для ежедневного использования, которые помогают вам достигать максимальных результатов и поддерживать баланс в активной жизни. Virfortis — твой источник энергии для больших побед! virfortis.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,АНИРНИИТ,Анирниит,"витамины, бады, косметика, масла",,,,34-2,"Event Hall Даниловский, Москва",витамины; бады; косметика; масла,"Компания производит биологически активные добавки и косметические препараты, изготовленные из якутского ягеля по оригинальным технологиям и рецептурам. На сегодняшний день производятся: БАД Анирниит с топинамбуром и витамином С для коррекции сахарного диабета; гель Анирниит с сабельником и розмарином для пациентов с подагрой и артритами; линейка косметических средств для людей, имеющих протезы: пенка ОРТО-1, крем ОРТО-2, масло ОРТО-3, гель ОРТО-4; БАД Анирниит с бетулином при инфекционных вирусных заболеваниях; БАД Анирниит с витамином С для выведения токсинов из внутренних сред организма. Все продукты Анирниит имеют Свидетельства о государственной регистрации или Декларации о соответствии ЕАЭС. Патент на изобретение №2747985 от 3.08.2020г. Свидетельство на ТЗ №806745 от 2.12.2020г. Свидетельство на ТЗ №881439 от 10.03.2022г anirniit.info",,https://anirniit.info/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:066,"АНИРНИИТ стенд № 34-2 Компания производит биологически активные добавки и косметические препараты, изготовленные из якутского ягеля по оригинальным технологиям и рецептурам. На сегодняшний день производятся: БАД Анирниит с топинамбуром и витамином С для коррекции сахарного диабета; гель Анирниит с сабельником и розмарином для пациентов с подагрой и артритами; линейка косметических средств для людей, имеющих протезы: пенка ОРТО-1, крем ОРТО-2, масло ОРТО-3, гель ОРТО-4; БАД Анирниит с бетулином при инфекционных вирусных заболеваниях; БАД Анирниит с витамином С для выведения токсинов из внутренних сред организма. Все продукты Анирниит имеют Свидетельства о государственной регистрации или Декларации о соответствии ЕАЭС. Патент на изобретение №2747985 от 3.08.2020г. Свидетельство на ТЗ №806745 от 2.12.2020г. Свидетельство на ТЗ №881439 от 10.03.2022г anirniit.info",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,АВЗ ФАРМ,Авз Фарм,"бады, косметика",,,,35,"Event Hall Даниловский, Москва",бады; косметика,"ООО «АВЗ ФАРМ» – российская фармацевтическая компания, деятельность которой направлена на оптимальное сочетание высокого качества продукции и конкурентной цены. НАУЧНЫЕ ПРИНЦИПЫ КОМПАНИИ: Строгое соблюдение научной концепции Поиск инновационных формул Научная разработка рецептуры Тщательный отбор компонентов и сырья Опираемся на опыт практикующих ведущих врачей Производим продукцию с доказанной клинической эффективностью Наше производство оснащено самым современным оборудованием и имеет международный сертификат качества GMP. Мы единственные производители БАДов и лечебной косметики «Айсида» на основе уникальной формулы АСД. Наша продукция представлена во всех регионах РФ и экспортируется в 26 стран мира. Мы успешно работаем на рынке контрактного производства с 2000 года. Все цеха и научно-исследовательские блоки оснащены самым современным оборудованием из Италии, Швеции и Германии. avzpha",,https://avzpharm.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:067,"АВЗ ФАРМ стенд № 35 ООО «АВЗ ФАРМ» – российская фармацевтическая компания, деятельность которой направлена на оптимальное сочетание высокого качества продукции и конкурентной цены. НАУЧНЫЕ ПРИНЦИПЫ КОМПАНИИ: Строгое соблюдение научной концепции Поиск инновационных формул Научная разработка рецептуры Тщательный отбор компонентов и сырья Опираемся на опыт практикующих ведущих врачей Производим продукцию с доказанной клинической эффективностью Наше производство оснащено самым современным оборудованием и имеет международный сертификат качества GMP. Мы единственные производители БАДов и лечебной косметики «Айсида» на основе уникальной формулы АСД. Наша продукция представлена во всех регионах РФ и экспортируется в 26 стран мира. Мы успешно работаем на рынке контрактного производства с 2000 года. Все цеха и научно-исследовательские блоки оснащены самым современным оборудованием из Италии, Швеции и Германии. avzpharm.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
